,VMV_CODE,NATIONAL_VARIABLE_CODE,VARIABLE_COMMON_NAME,VARIABLE_COMMON_NAME_FR,VARIABLE_TYPE,VARIABLE_TYPE_FR,MEASUREMENT_UNIT,DESCRIPTION,DESCRIPTION_FR,NATIONAL_METHOD_CODE,METHOD_TITLE,METHOD_TITLE_FR
1623,7423,148,ACENAPHTHYLENE,ACÉNAPHTYLÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1624,7424,93,P-NAPHTHALENE,P-NAPHTALÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1625,7425,219,BENZO(A)ANTHRACENE,BENZO(A)ANTHRACÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1626,7426,204,BENZO(A)PYRENE,BENZO(A)PYRÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1627,7427,145,BENZO(B)FLUORANTHENE,BENZO(B)FLUORANTHÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1628,7428,137,BENZO(E)PYRENE,BENZO(E)PYRÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1629,7429,132,"BENZO(G,H,I)PERYLENE","BENZO(G,H,I)PÉRYLÈNE",AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1630,743,100,SIMAZINE,SIMAZINE,HERBICIDES,HERBICIDES,NG/L,NANOGRAM PER LITER,NANOGRAMME PAR LITRE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1631,7430,3756,"BENZO(J,K)FLUORANTHENE","BENZO(J,K)FLUORANTHÈNE",AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1632,7431,155,BENZO(A)PHENANTHRENE OR CHRYSENE,BENZO(A)PHÉNANTHRÈNE OU CHRYSÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1633,7432,212,"DIBENZO(A,H)ANTHRACENE OR DIBENZ(A,H)ANTHRACENE","DIBENZO(A,H)ANTHRACÈNE OU DIBENZ(A,H)ANTHRACÈNE",AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1634,7433,146,FLUORANTHENE,FLUORANTHÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1635,74339,2723,METHYLCHLOROPHENOXYPROPIONIC ACID (MCPP) OR MECOPROP,ACIDE MÉTHYLCHLOROPHÉNOXYPROPIONIQUE (MCPP) OU MÉCOPROP,HERBICIDES,HERBICIDES,NG/L,NANOGRAM PER LITER,NANOGRAMME PAR LITRE,4196.0,ANALYSIS OF ACIDIC HERBICIDES IN WATER IS PERFORMED BY LIQUID-LIQUID EXTRACTION.,L’ANALYSE D'HERBICIDES ACIDES DANS L'EAU EST EFFECTUÉE PAR EXTRACTION LIQUIDE/LIQUIDE.
1636,7434,303,FLUORENE,FLUORÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1637,74340,1155,TRIFLURALIN-D14,TRIFLURALINE-D14,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,4198.0,ANALYSIS OF NEUTRAL HERBICIDES IN WATER IS PERFORMED BY LIQUID-LIQUID EXTRACTION.,L’ANALYSE D'HERBICIDES NEUTRES DANS L'EAU EST EFFECTUÉE PAR EXTRACTION LIQUIDE/LIQUIDE.
1638,74343,1156,PERYLENE-D12,PÉRYLÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,4197.0,ANALYSIS OF ORGANOPHOSPHOROUS PESTICIDES IN WATER IS PERFORMED BY LIQUID-LIQUID EXTRACTION.,L'ANALYSE DE PESTICIDES ORGANOPHOSPHORÉS DANS L'EAU EST EFFECTUÉE PAR EXTRACTION LIQUIDE-LIQUIDE.
1639,7435,140,"INDENO(1,2,3-C,D)PYRENE","INDÉNO(1,2,3-C,D)PYRÈNE",AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1640,7436,312,NAPHTHALENE,NAPHTALÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1641,7437,141,PERYLENE,PÉRYLÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1642,7438,299,PHENANTHRENE,PHÉNANTHRÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1643,7439,107,BENZOPHENANTHRENE,BENZOPHÉNANTHRÈNE,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1644,7440,3639,ACENAPHTHENES-C1,ACÉNAPHTÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1645,7441,3637,BENZ[A]ANTHRACENES/CHRYSENES-C1,BENZ(A)ANTHRACÈNES/CHRYSÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1646,7442,4832,BENZOPYRENES/PERYLENES-C1,BENZOPYRÈNES/PÉRYLÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1647,7443,3640,BIPHENYLS-C1,BIPHÉNYLES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1648,7444,4400,DIBENZOTHIOPHENES-C1,DIBENZOTHIOPHÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1649,7445,4401,FLUORANTHENES/PYRENES-C1,FLUORANTHÈNES/PYRÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1650,7446,1429,NAPHTHALENES-C1,NAPHTALÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1651,7447,1431,PHENANTHRENES/ANTHRACENES-C1,PHÉNANTHRÈNES/ANTHRACÈNES-C1,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1652,74473,617,TOTAL NITRATE,NITRATES TOTAUX,NITROGEN,AZOTE,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,1922.0,"IONS BY ION CHROMATOGRAPHY, UNFILTERED SAMPLE","IONS PAR CHROMATOGRAPHIE IONIQUE, ÉCHANTILLON NON-FILTRÉ"
1653,7448,4066,BENZO(A)ANTHRACENES/CHRYSENES-C2,BENZO(A)ANTHRACÈNES/CHRYSÈNES C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1654,7449,4833,BENZOPYRENES/PERYLENES-C2,BENZOPYRÈNES/PÉRYLÈNES-C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1655,7450,4050,BIPHENYLS-C2,BIPHÉNYLES-C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1656,7451,4053,DIBENZOTHIOPHENES-C2,DIBENZOTHIOPHÈNES-C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1657,7452,4405,FLUORANTHENES/PYRENES-C2,FLUORANTHÈNES/PYRÈNES-C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1658,7453,4048,NAPHTHALENES-C2,NAPHTHALÈNES-C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1659,7454,4055,PHENANTHRENES/ANTHRACENES-C2,PHÉNANTHRÈNES/ANTHRACÈNES-C2,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1660,7455,3635,BENZ(A)ANTHRACENES/CHRYSENES-C3,BENZ(A)ANTHRACÈNES/CHRYSÈNES-C3,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1661,7456,4834,BENZOPYRENES/PERYLENES-C3,BENZOPYRÈNES/PÉRYLÈNES-C3,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1662,7457,4054,DIBENZOTHIOPHENES-C3,DIBENZOTHIOPHÈNES-C3,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1663,7458,4408,FLUORANTHENES/PYRENES-C3,FLUORANTHÈNES/PYRÈNES-C3,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1664,7459,9001,NAPHTHALENES-C3,NAPHTALÈNES-C3,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1665,7460,1432,PHENANTHRENES/ANTHRACENES-C3,PHÉNANTHRÈNES/ANTHRACÈNES-C3,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1666,7461,3636,BENZ(A)ANTHRACENES/CHRYSENES-C4,BENZ(A)ANTHRACENES/CHRYSENES-C4,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1667,7462,4835,BENZOPYRENES/PERYLENES-C4,BENZOPYRÈNES/PÉRYLÈNES-C4,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1668,7463,4410,FLUORANTHENES/PYRENES-C4,FLUORANTHÈNES/PYRÈNES-C4,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1669,7464,1430,NAPHTHALENES-C4,NAPHTALÈNES-C4,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1670,7465,1433,PHENANTHRENES/ANTHRACENES-C4,PHÉNANTHRÈNES/ANTHRACÈNES-C4,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1671,7466,4837,BENZ[A]ANTHRACENES/CHRYSENES-C5,BENZ[A]ANTHRACÈNES/CHRYSÈNES-C5,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1672,7467,4836,BENZOPYRENES/PERYLENES-C5,BENZOPYRÈNES/PÉRYLÈNES-C5,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1673,7468,4838,FLUORANTHENES/PYRENES-C5,FLUORANTHÈNES/PYRÈNES-C5,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1674,7469,4839,NAPHTHALENES-C5,NAPHTALÈNES-C5,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1675,7470,4840,PHENANTHRENES/ANTHRACENES-C5,PHÉNANTHRÈNES/ANTHRACÈNES-C5,AROMATIC,AROMATIQUES,NG/ML,NANOGRAM PER MILLILITER,NANOGRAMME PAR MILLILITRE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1676,7471,1505,ACENAPHTHENE-D10 (ACE-D10),ACÉNAPHTÈNE-D10,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1677,7472,3643,ACENAPHTHYLENE-D8,ACÉNAPHTYLÈNE-D8,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1678,7473,3760,BENZ(A)ANTHRACENE-D12,BENZ(A)ANTHRACÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1679,7474,3040,BENZO(A)PYRENE-D12,BENZO(A)PYRÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1680,7475,3761,BENZO(B)FLUORANTHENE-D12,BENZO(B)FLUORANTHÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1681,7476,1428,"BENZO(G,H,I)PERYLENE-D12 (B-GHIPER-D12)","BENZO(G,H,I)PÉRYLÈNE-D12",SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1682,7477,3762,BENZO(K)FLUORANTHENE-D12,BENZO(K)FLUORANTHÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1683,7478,1426,CHRYSENE-D12 (CHRY-D12),CHRYSÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1684,7479,1427,"DIBENZO(A,H)ANTHRACENE-D14","DIBENZO(A,H)ANTHRACÈNE-D14",SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1685,7480,3642,FLUORANTHENE-D10 (F-D10),FLUORANTHÈNE-D10,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1686,7481,3763,"INDENO(1,2,3-C,D)PYRENE-D12","INDÉNO(1,2,3-C,D)PYRÈNE-D12",SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1687,7482,1504,NAPHTHALENE-D8 (NAPH-D8),NAPHTALÈNE-D8,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1688,7483,1156,PERYLENE-D12,PÉRYLÈNE-D12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1689,7484,1425,PHENANTHRENE-D10 (PHE-D10),PHÉNANTHRÈNE-D10,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1690,7485,1491,PYRENE-D10,PYRÈNE-D10,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,692.0,TOTAL POLYCYCLIC AROMATIC HYDROCARBONS IN WATER ARE DETERMINED BY GAS CHROMATOGRAPHY/TANDEM MASS SPECTROMETRY (V_PAHGCMSMS).,
1691,7540,604,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,NITROGEN,AZOTE,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,225.0,AMMONIA AND KJELDAHL NITROGEN BY AUTOMATED COLOURIMETRIC METHOD,AZOTE AMMONIACAL ET AZOTE KJELDAHL - MÉTHODE COLORIMÉTRIQUE AUTOMATISÉE
1692,7556,604,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,NITROGEN,AZOTE,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,288.0,AMMONIA BY MANUAL INDOPHENOL BLUE METHOD,AZOTE AMMONIACAL PAR LA MÉTHODE MANUELLE AVEC BLEU D'INDÉNOPHÉNOL
